kireteszel,kireteszelt,6,VERB|PAST
idekavar,idekavart,2,VERB|PAST
összecsippent,összecsippentett,12,VERB|PAST
krómoz,krómozott,56,VERB|PAST
gyökerezik,gyökerezett,30,VERB|PAST
átkonstruál,átkonstruált,4,VERB|PAST
szegződik,szegződött,16,VERB[MEDIAL]|VERB|PAST
alulprivilegizál,alulprivilegizált,8,VERB|PAST
kiizzaszt,kiizzasztott,12,VERB|PAST
hazaszólít,hazaszólított,16,VERB|PAST
odaszegeződik,odaszegeződött,36,VERB[MEDIAL]|VERB|PAST
rákenődik,rákenődött,36,VERB[MEDIAL]|VERB|PAST
egybeszürkül,egybeszürkült,2,VERB|PAST
végigorsóz,végigorsózott,4,VERB|PAST
dajnál,dajnált,2,NOUN[ACT2]|VERB|PAST
fönnmarad,fönnmaradt,44,VERB|PAST
ráfütyül,ráfütyült,2,VERB|PAST
belekapcsolódik,belekapcsolódott,96,VERB|PAST
leméltóztatik,leméltóztatott,4,VERB|PAST
homorít,homorított,22,VERB|PAST
elterít,elterített,28,VERB|PAST
feloszt,felosztott,48,VERB|PAST
utánakapcsol,utánakapcsolt,8,VERB|PAST
törvénykezik,törvénykezett,9,VERB|PAST
henceg,hencegett,22,VERB|PAST
fölfényeskedik,fölfényeskedett,3,VERB|PAST
visszavetődik,visszavetődött,24,VERB[MEDIAL]|VERB|PAST
odazúg,odazúgott,2,VERB|PAST
kiglancol,kiglancolt,42,VERB|PAST
rákiált,rákiáltott,44,VERB|PAST
ideköltözik,ideköltözött,60,VERB|PAST
bekandikál,bekandikált,48,VERB|PAST
beképzel,beképzelt,105,VERB|PAST
sebeskedik,sebeskedett,2,NOUN[REG_ACT]|VERB|PAST
kibuzgólkodik,kibuzgólkodott,2,VERB|PAST
levágattat,levágattatott,16,VERB[CAUS]|VERB|PAST
vizslat,vizslatott,18,VERB|PAST
villanthat,villanthatott,2,VERB|MODAL|PAST
kimélyed,kimélyedt,4,VERB|PAST
felülnyit,felülnyitott,2,VERB|PAST
szörnyűködik,szörnyűködött,16,VERB|PAST
összezúzhat,összezúzhatott,2,VERB|MODAL|PAST
benyűgöz,benyűgözött,8,VERB|PAST
továbbfejlődik,továbbfejlődött,120,VERB|PAST
