jogosít,jogosítani,18,VERB|INF
feltételez,feltételezni,48,VERB|INF
robbant,robbantani,13,VERB|INF
csintalankodik,csintalankodni,6,VERB|INF
átég,átégni,2,VERB|INF
vakul,vakulni,18,VERB|INF
csitít,csitítani,11,VERB|INF
kiküldet,kiküldetni,15,VERB[CAUS]|VERB|INF
feltétezik,feltétezni,2,NOUN[ACT]|VERB|INF
elterít,elteríteni,12,VERB|INF
előnyomul,előnyomulni,20,VERB|INF
állomásozik,állomásozni,14,VERB|INF
bakoz,bakozni,1,NOUN[ACT]|VERB|INF
megérlelődik,megérlelődni,16,VERB|INF
sántál,sántálni,3,NOUN[ACT2]|VERB|INF
reszkíroz,reszkírozni,10,VERB|INF
tartósít,tartósítani,110,VERB|INF
nekiveselkedik,nekiveselkedni,10,VERB|INF
keresztüldob,keresztüldobni,2,VERB|INF
átél,átélni,22,VERB|INF
laposít,laposítani,2,VERB|INF
rajzoltat,rajzoltatni,15,VERB|INF
voltal,voltolni,1,NOUN[ACT2]|VERB|INF
egybekel,egybekelni,18,VERB|INF
hátraugrik,hátraugorni,2,VERB|INF
elemez,elemezni,26,VERB|INF
ellenez,ellenzeni,10,VERB|INF
visszatart,visszatartani,26,VERB|INF
föléled,föléledni,8,VERB|INF
kinevettet,kinevettetni,32,VERB|INF
rájön,rájönni,13,VERB|INF
túlbonyolít,túlbonyolítani,2,VERB|INF
előreugrat,előreugratni,6,VERB[CAUS]|VERB|INF
lassúzik,lassúzni,6,VERB|INF
kimeredezik,kimeredezni,2,VERB|INF
körbemutat,körbemutatni,2,VERB|INF
bénul,bénulni,7,VERB|INF
fölzörget,fölzörgetni,4,VERB[CAUS]|VERB|INF
megtelepedhetik,megtelepedhetni,2,VERB|MODAL|INF
beépül,beépülni,33,VERB|INF
römizik,römizni,16,VERB|INF
felfogad,felfogadni,24,VERB|INF
fölüdül,fölüdülni,5,VERB|INF
lecsévél,lecsévélni,2,VERB|INF
létrekel,létrekelni,1,VERB|INF
megérkezhetik,megérkezhetni,2,VERB|MODAL|INF
átevickél,átevickélni,18,VERB|INF
előregyárt,előregyártani,1,VERB|INF
lecsüng,lecsüngeni,8,VERB|INF
negédeskedik,negédeskedni,6,VERB|INF
odanyávog,odanyávogni,1,VERB|INF
felidegez,felidegzeni,4,VERB|INF
hátramarad,hátramaradni,18,VERB|INF
utánakap,utánakapni,14,VERB|INF
visszaemel,visszaemelni,14,VERB|INF
közreszorít,közreszorítani,2,VERB|INF
átkölcsönöz,átkölcsönzeni,1,VERB|INF
átrak,átrakni,20,VERB|INF
behurcol,behurcolni,14,VERB|INF
kimazsoláz,kimazsolázni,12,VERB|INF
sikárol,sikárolni,4,VERB|INF
hékliz,héklizni,1,VERB|INF
szikrázik,szikrázni,22,VERB|INF
kiemelkedhetik,kiemelkedhetni,2,VERB|MODAL|INF
fellelhet,fellelhetni,14,VERB|MODAL|INF
titkol,titkolni,22,VERB|INF
félreáll,félreállni,22,VERB|INF
összerakat,összerakatni,3,VERB[CAUS]|VERB|INF
kikövetkeztet,kikövetkeztetni,33,VERB|INF
replikálódik,replikálódni,2,NOUN[ACT2]|VERB[MEDIAL]|VERB|INF
közösít,közösíteni,16,VERB|INF
átér,átérni,18,VERB|INF
belicitál,belicitálni,1,VERB|INF
próbál,próbálni,32,VERB|INF
összeér,összeérni,27,VERB|INF
mereng,merengni,15,VERB|INF
feltétetik,feltétetni,8,VERB|INF
levétet,levétetni,14,VERB[CAUS]|VERB|INF
átvonatozik,átvonatozni,2,VERB|INF
mohosodik,mohosodni,4,VERB|INF
spekulál,spekulálni,13,VERB|INF
végigszeretkezik,végigszeretkezni,1,VERB|INF
fogódik,fogódni,4,VERB|INF
kitud,kitudni,20,VERB|INF
begyűjt,begyűjteni,32,VERB|INF
bejegyezget,bejegyezgetni,2,VERB|INF
kiszaglász,kiszaglászni,10,VERB|INF
fölsarjad,fölsarjadni,1,VERB|INF
brennel,brennelni,2,VERB|INF
kiizzaszt,kiizzasztani,2,VERB|INF
karicsál,karicsálni,1,VERB|INF
elhülyéskedik,elhülyéskedni,2,NOUN[REG_ACT]|VERB|INF
elandalog,elandalogni,2,VERB|INF
szemléz,szemlézni,20,VERB|INF
odaáldozik,odaáldozni,6,VERB|INF
odajuttat,odajuttatni,6,VERB|INF
kicikiz,kicikizni,6,VERB|INF
