falemez,falemezen,3,NOUN|CAS<SUE>
gyümölcsfáink,gyümölcsfáinkon,1,NOUN|PLUR|POSS<1><PLUR>|CAS<SUE>
technikus,technikuson,1,NOUN|CAS<SUE>
litániái,litániáin,2,NOUN|PLUR|POSS|CAS<SUE>
döfés,döfésen,2,NOUN|CAS<SUE>
módozatai,módozatain,7,NOUN|PLUR|POSS|CAS<SUE>
gyógyszertan,gyógyszertanon,1,NOUN|CAS<SUE>
kormányszék,kormányszéken,3,NOUN|CAS<SUE>
óramutató,óramutatón,1,NOUN|CAS<SUE>
civiles,civilesen,16,NOUN[ATTRIB]|ADJ|CAS<SUE>
naptárak,naptárokon,2,NOUN|PLUR|CAS<SUE>
vonalak,vonalakon,15,NOUN|PLUR|CAS<SUE>
jármai,jármain,3,NOUN|PLUR|POSS|CAS<SUE>
utcáik,utcáikon,6,NOUN|PLUR|POSS<PLUR>|CAS<SUE>
néphadsereg,néphadseregen,2,NOUN|CAS<SUE>
csengőhang,csengőhangon,2,NOUN|CAS<SUE>
aktivisták,aktivistákon,1,NOUN|PLUR|CAS<SUE>
harakiri,harakirin,1,NOUN|CAS<SUE>
finomszemcsés,finomszemcsésen,2,ADJ|CAS<SUE>
államrend,államrenden,1,NOUN|CAS<SUE>
cipzár,cipzáron,2,NOUN|CAS<SUE>
lakásaink,lakásainkon,2,NOUN|PLUR|POSS<1><PLUR>|CAS<SUE>
alakulás,alakuláson,18,NOUN|CAS<SUE>
néném,nénémen,4,NOUN|POSS<1>|CAS<SUE>
elkárhozása,elkárhozásán,3,NOUN|POSS|CAS<SUE>
titkod,titkodon,3,NOUN|POSS<2>|CAS<SUE>
raktárkészlet,raktárkészleten,1,NOUN|CAS<SUE>
rabszolga,rabszolgán,6,NOUN|CAS<SUE>
fatetők,fatetőkön,4,NOUN|PLUR|CAS<SUE>
szedőgépek,szedőgépeken,1,NOUN|PLUR|CAS<SUE>
szőlőkert,szőlőkerten,1,NOUN|CAS<SUE>
templomok,templomokon,10,NOUN|PLUR|CAS<SUE>
nyugdíja,nyugdíján,6,NOUN|POSS|CAS<SUE>
jószívűség,jószívűségen,2,NOUN|CAS<SUE>
területei,területein,21,NOUN|PLUR|POSS|CAS<SUE>
megbékélés,megbékélésen,24,NOUN|CAS<SUE>
balgaságuk,balgaságukon,2,NOUN|POSS<PLUR>|CAS<SUE>
filmszerepei,filmszerepein,1,NOUN|PLUR|POSS|CAS<SUE>
csikló,csiklón,4,NOUN|CAS<SUE>
orgonaszó,orgonaszón,1,NOUN|CAS<SUE>
szikrája,szikráján,1,NOUN|POSS|CAS<SUE>
értelmetlenség,értelmetlenségen,4,NOUN|CAS<SUE>
cselédlépcső,cselédlépcsőn,8,NOUN|CAS<SUE>
utcáim,utcáimon,2,NOUN|PLUR|POSS<1>|CAS<SUE>
kékség,kékségen,14,NOUN|CAS<SUE>
enyediek,enyedieken,2,NOUN[MET_ATTRIB]|ADJ|PLUR|CAS<SUE>
dohányfüst,dohányfüstön,4,NOUN|CAS<SUE>
ezredvég,ezredvégen,12,NOUN|CAS<SUE>
bőve,bővén,4,ADJ|POSS|CAS<SUE>
zsendice,zsendicén,1,NOUN|CAS<SUE>
tanítód,tanítódon,3,ADJ|POSS<2>|CAS<SUE>
redőny,redőnyön,8,NOUN|CAS<SUE>
mellkasod,mellkasodon,3,NOUN|POSS<2>|CAS<SUE>
ökörhajcsár,ökörhajcsáron,1,NOUN|CAS<SUE>
állcsont,állcsonton,4,NOUN|CAS<SUE>
készpénz,készpénzen,12,NOUN|CAS<SUE>
bő,bővön,12,ADJ|CAS<SUE>
bacsó,bacsón,3,NOUN|CAS<SUE>
végzeté,végzetén,16,NOUN|ANP|CAS<SUE>
színpadképes,színpadképesen,2,NOUN[ATTRIB]|ADJ|CAS<SUE>
alakulása,alakulásán,24,NOUN|POSS|CAS<SUE>
hantjai,hantjain,8,NOUN|PLUR|POSS|CAS<SUE>
templomom,templomomon,3,NOUN|POSS<1>|CAS<SUE>
fojtós,fojtóson,12,ADJ|CAS<SUE>
programozása,programozásán,6,NOUN|POSS|CAS<SUE>
arányérzék,arányérzéken,1,NOUN|CAS<SUE>
kilincsé,kilincsén,24,NOUN|ANP|CAS<SUE>
szárítása,szárításán,4,NOUN|POSS|CAS<SUE>
klipper,klipperen,1,NOUN|CAS<SUE>
zord,zordon,46,ADJ|CAS<SUE>
bűnügyek,bűnügyeken,1,NOUN|PLUR|CAS<SUE>
kuncogása,kuncogásán,2,NOUN|POSS|CAS<SUE>
kaktusz,kaktuszon,3,NOUN|CAS<SUE>
üvegszilánk,üvegszilánkon,1,NOUN|CAS<SUE>
teleológia,teleológián,2,NOUN|CAS<SUE>
vagyontárgyai,vagyontárgyain,6,NOUN|PLUR|POSS|CAS<SUE>
korcsoport,korcsoporton,15,NOUN|CAS<SUE>
farkasok,farkasokon,8,NOUN|PLUR|CAS<SUE>
csavargása,csavargásán,2,NOUN|POSS|CAS<SUE>
ellentétpárjai,ellentétpárjain,1,NOUN|PLUR|POSS|CAS<SUE>
padozatja,padozatán,14,NOUN|POSS|CAS<SUE>
nyugdíjpénztárak,nyugdíjpénztárakon,1,NOUN|PLUR|CAS<SUE>
átvevők,átvevőkön,6,ADJ|PLUR|CAS<SUE>
rúnái,rúnáin,1,NOUN|PLUR|POSS|CAS<SUE>
limitek,limiteken,4,NOUN[MET_ATTRIB]|ADJ|POSS<2><PLUR>|CAS<SUE>
tornácom,tornácomon,6,NOUN|POSS<1>|CAS<SUE>
turistautak,turistautakon,6,NOUN|PLUR|CAS<SUE>
módszeres,módszeresen,72,ADJ|CAS<SUE>
végvára,végvárán,3,NOUN|POSS|CAS<SUE>
gázfűtéses,gázfűtésesen,2,NOUN[ATTRIB]|ADJ|CAS<SUE>
romantikái,romantikáin,1,NOUN|PLUR|POSS|CAS<SUE>
sáfrány,sáfrányon,2,NOUN|CAS<SUE>
technikum,technikumon,2,NOUN|CAS<SUE>
szülőfalu,szülőfalun,1,NOUN|CAS<SUE>
padozat,padozaton,11,NOUN|CAS<SUE>
felvezetés,felvezetésen,2,VERB[GERUND]|NOUN|CAS<SUE>
malária,malárián,1,NOUN|CAS<SUE>
