farizeus,farizeusról,10,ADJ|CAS<DEL>
torzsalkodások,torzsalkodásokról,8,NOUN|PLUR|CAS<DEL>
tevékenység,tevékenységről,24,NOUN|CAS<DEL>
emberkínzás,emberkínzásról,2,NOUN|CAS<DEL>
megtörténésük,megtörténésükről,2,VERB[GERUND]|NOUN|POSS<PLUR>|CAS<DEL>
hadüzenet,hadüzenetről,8,NOUN|CAS<DEL>
barrikádok,barrikádokról,1,NOUN|PLUR|CAS<DEL>
táncosnője,táncosnőjéről,2,NOUN|POSS|CAS<DEL>
örökletesség,örökletességről,1,ADJ[ABSTRACT]|NOUN|CAS<DEL>
hiperbolák,hiperbolákról,1,NOUN|PLUR|CAS<DEL>
alvilágiak,alvilágiakról,3,NOUN|PLUR|CAS<DEL>
rászorulók,rászorulókról,9,NOUN|PLUR|CAS<DEL>
gőg,gőgről,8,NOUN|CAS<DEL>
dervisek,dervisekről,3,NOUN|PLUR|CAS<DEL>
popsztár,popsztárról,1,NOUN|CAS<DEL>
támadása,támadásáról,36,NOUN|POSS|CAS<DEL>
épület,épületről,16,NOUN|CAS<DEL>
percem,percemről,3,NOUN|POSS<1>|CAS<DEL>
vallásoktatásunk,vallásoktatásunkról,3,NOUN|POSS<1><PLUR>|CAS<DEL>
mesemondók,mesemondókról,4,NOUN|PLUR|CAS<DEL>
kedvezménye,kedvezményéről,4,NOUN|POSS|CAS<DEL>
hitújítás,hitújításról,1,NOUN|CAS<DEL>
szőke,szőkéről,10,ADJ|CAS<DEL>
alakváltozatok,alakváltozatokról,7,NOUN|PLUR|CAS<DEL>
folyópart,folyópartról,8,NOUN|CAS<DEL>
raccsolás,raccsolásról,1,VERB[GERUND]|NOUN|CAS<DEL>
kiismerhetetlenség,kiismerhetetlenségről,3,ADJ[ABSTRACT]|NOUN|CAS<DEL>
csinosságuk,csinosságukról,2,NOUN|POSS<PLUR>|CAS<DEL>
királya,királyáról,15,NOUN|POSS|CAS<DEL>
fiatalemberek,fiatalemberekről,7,NOUN|PLUR|CAS<DEL>
üvegvágó,üvegvágóról,2,NOUN|CAS<DEL>
igényjogosultság,igényjogosultságról,1,ADJ[ABSTRACT]|NOUN|CAS<DEL>
lakóháza,lakóházáról,4,NOUN|POSS|CAS<DEL>
adóbevallás,adóbevallásról,2,NOUN|CAS<DEL>
vívódásai,vívódásairól,21,NOUN|PLUR|POSS|CAS<DEL>
külsőlegessége,külsőlegességéről,2,ADJ[ABSTRACT]|NOUN|POSS|CAS<DEL>
elmaradása,elmaradásáról,27,NOUN|POSS|CAS<DEL>
rocker,rockerről,1,NOUN|CAS<DEL>
átkozott,átkozottról,8,NOUN|CAS<DEL>
fentő,fentőről,1,NOUN|CAS<DEL>
lassú,lassúról,2,NOUN|CAS<DEL>
gyíkjai,gyíkjairól,2,NOUN|PLUR|POSS|CAS<DEL>
története,történetéről,1374,NOUN|POSS|CAS<DEL>
feltétel,feltételről,9,NOUN|CAS<DEL>
visítása,visításáról,2,VERB[GERUND]|NOUN|POSS|CAS<DEL>
punok,punokról,1,ADJ|PLUR|CAS<DEL>
hátterűek,hátterűekről,1,NOUN[INAL_ATTRIB]|ADJ|PLUR|CAS<DEL>
lelkületük,lelkületükről,1,NOUN|POSS<PLUR>|CAS<DEL>
külváros,külvárosról,7,NOUN|CAS<DEL>
patikáriusok,patikáriusokról,1,NOUN|PLUR|CAS<DEL>
lapossága,laposságáról,4,NOUN|POSS|CAS<DEL>
verejték,verejtékről,3,NOUN|CAS<DEL>
felelőse,felelőséről,10,ADJ|POSS|CAS<DEL>
pilláim,pilláimról,3,NOUN|PLUR|POSS<1>|CAS<DEL>
megismerhetetlensége,megismerhetetlenségéről,8,VERB[NEG_MODAL_PART]|ADJ[ABSTRACT]|NOUN|POSS|CAS<DEL>
tok,tokról,15,NOUN|CAS<DEL>
mohák,mohákról,2,NOUN|PLUR|CAS<DEL>
életvitelük,életvitelükről,2,NOUN|POSS<PLUR>|CAS<DEL>
lábfájása,lábfájásáról,2,NOUN|POSS|CAS<DEL>
fordíthatósága,fordíthatóságáról,6,ADJ[ABSTRACT]|NOUN|POSS|CAS<DEL>
slepp,sleppről,1,NOUN|CAS<DEL>
bennfoglalása,bennfoglalásáról,1,VERB[GERUND]|NOUN|POSS|CAS<DEL>
beözönlése,beözönléséről,16,NOUN|POSS|CAS<DEL>
csatahajók,csatahajókról,1,NOUN|PLUR|CAS<DEL>
hitetés,hitetésről,4,VERB[GERUND]|NOUN|CAS<DEL>
hajtóanyaga,hajtóanyagáról,1,NOUN|POSS|CAS<DEL>
naptárreformja,naptárreformjáról,2,NOUN|POSS|CAS<DEL>
kötetlenség,kötetlenségről,3,NOUN|CAS<DEL>
urbanizmus,urbanizmusról,1,NOUN|CAS<DEL>
súrolókefe,súrolókeféről,1,NOUN|CAS<DEL>
alkalma,alkalmáról,5,NOUN|POSS|CAS<DEL>
siija,siijáról,1,NOUN[MET_ATTRIB]|ADJ|POSS|CAS<DEL>
gyűlölködései,gyűlölködéseiről,2,NOUN|PLUR|POSS|CAS<DEL>
németje,németjéről,4,ADJ|POSS|CAS<DEL>
hencegés,hencegésről,2,NOUN|CAS<DEL>
cinnabarit,cinnabaritról,1,NOUN|CAS<DEL>
sorsszerűség,sorsszerűségről,4,ADJ[ABSTRACT]|NOUN|CAS<DEL>
haditudósítók,haditudósítókról,1,NOUN|PLUR|CAS<DEL>
ápolatlanság,ápolatlanságról,2,ADJ[ABSTRACT]|NOUN|CAS<DEL>
babám,babámról,2,NOUN|POSS<1>|CAS<DEL>
pótlásuk,pótlásukról,10,NOUN|POSS<PLUR>|CAS<DEL>
mozdulatok,mozdulatokról,9,NOUN|PLUR|CAS<DEL>
megboldogulása,megboldogulásáról,2,VERB[GERUND]|NOUN|POSS|CAS<DEL>
utódjaim,utódaimról,1,NOUN|PLUR|POSS<1>|CAS<DEL>
munkaerőpiacok,munkaerőpiacokról,3,NOUN|PLUR|CAS<DEL>
kimaradás,kimaradásról,39,NOUN|CAS<DEL>
ajándékozója,ajándékozójáról,6,VERB[IMPERF_PART]|ADJ|POSS|CAS<DEL>
versztnyi,versztnyiről,1,NOUN[QUANTITY]|NUM|CAS<DEL>
fogási,fogásiról,3,NOUN[MET_ATTRIB]|ADJ|CAS<DEL>
árusítása,árusításáról,12,NOUN|POSS|CAS<DEL>
hétköznapjaim,hétköznapjaimról,1,NOUN|PLUR|POSS<1>|CAS<DEL>
beszély,beszélyről,1,NOUN|CAS<DEL>
beszédű,beszédűről,2,ADJ|CAS<DEL>
próba,próbáról,12,NOUN|CAS<DEL>
kiváltságaim,kiváltságaimról,3,NOUN|PLUR|POSS<1>|CAS<DEL>
pusztájuk,pusztájukról,4,ADJ|POSS<PLUR>|CAS<DEL>
lélektan,lélektanról,9,NOUN|CAS<DEL>
végeredmény,végeredményről,6,NOUN|CAS<DEL>
tagsága,tagságáról,10,NOUN|POSS|CAS<DEL>
hajvágása,hajvágásáról,1,NOUN|POSS|CAS<DEL>
hullámhegyek,hullámhegyekről,2,NOUN|PLUR|CAS<DEL>
álmoskönyv,álmoskönyvről,4,NOUN|CAS<DEL>
köröztetése,köröztetéséről,6,VERB[GERUND]|NOUN|POSS|CAS<DEL>
előfizetése,előfizetéséről,6,NOUN|POSS|CAS<DEL>
karakterei,karaktereiről,1,NOUN|PLUR|POSS|CAS<DEL>
átszellemítés,átszellemítésről,1,VERB[GERUND]|NOUN|CAS<DEL>
változtatásuk,változtatásukról,3,NOUN|POSS<PLUR>|CAS<DEL>
