újrahasznosítás,újrahasznosításkor,2,VERB[GERUND]|NOUN|CAS<TEM>
megfeneklés,megfenekléskor,2,VERB[GERUND]|NOUN|CAS<TEM>
létesülésük,létesülésükkor,2,VERB[GERUND]|NOUN|POSS<PLUR>|CAS<TEM>
katonaállítás,katonaállításkor,2,NOUN|CAS<TEM>
pocii,pociikor,3,NOUN|PLUR|POSS|CAS<TEM>
bomlás,bomláskor,6,NOUN|CAS<TEM>
kiadásom,kiadásomkor,3,NOUN|POSS<1>|CAS<TEM>
maratás,maratáskor,6,NOUN|CAS<TEM>
felakasztatása,felakasztatásakor,2,VERB[GERUND]|NOUN|POSS|CAS<TEM>
mászás,mászáskor,4,NOUN|CAS<TEM>
újítás,újításkor,9,NOUN|CAS<TEM>
elvágása,elvágásakor,3,NOUN|POSS|CAS<TEM>
méla,mélakor,1,ADJ|CAS<TEM>
kivétele,kivételekor,4,NOUN|POSS|CAS<TEM>
ebédelés,ebédeléskor,4,VERB[GERUND]|NOUN|CAS<TEM>
alvása,alvásakor,2,NOUN|POSS|CAS<TEM>
tűzvész,tűzvészkor,10,NOUN|CAS<TEM>
csikk,csikkor,1,NOUN|CAS<TEM>
építkezése,építkezésekor,6,NOUN|POSS|CAS<TEM>
megsütése,megsütésekor,2,VERB[GERUND]|NOUN|POSS|CAS<TEM>
menekült,menekültkor,3,NOUN|CAS<TEM>
fölmérése,fölmérésekor,3,VERB[GERUND]|NOUN|POSS|CAS<TEM>
elfogásom,elfogásomkor,3,NOUN|POSS<1>|CAS<TEM>
kivirágzása,kivirágzásakor,3,NOUN|POSS|CAS<TEM>
körülnézés,körülnézéskor,2,VERB[GERUND]|NOUN|CAS<TEM>
megjelenésünk,megjelenésünkkor,3,NOUN|POSS<1><PLUR>|CAS<TEM>
adóbevallás,adóbevalláskor,2,NOUN|CAS<TEM>
följárása,följárásakor,1,VERB[GERUND]|NOUN|POSS|CAS<TEM>
farizeus,farizeuskor,2,ADJ|CAS<TEM>
búcsúztatása,búcsúztatásakor,24,NOUN|POSS|CAS<TEM>
újrarendezés,újrarendezéskor,2,VERB[GERUND]|NOUN|CAS<TEM>
ítélet,ítéletkor,13,NOUN|CAS<TEM>
végbemenése,végbemenésekor,1,VERB[GERUND]|NOUN|POSS|CAS<TEM>
kiszolgáltatása,kiszolgáltatásakor,42,NOUN|POSS|CAS<TEM>
szocializmus,szocializmuskor,1,NOUN|CAS<TEM>
fellobogása,fellobogásakor,2,VERB[GERUND]|NOUN|POSS|CAS<TEM>
továbbítása,továbbításakor,4,VERB[GERUND]|NOUN|POSS|CAS<TEM>
meleg,melegkor,2,ADJ|CAS<TEM>
megszentelődésünk,megszentelődésünkkor,3,VERB[MEDIAL]|VERB[GERUND]|NOUN|POSS<1><PLUR>|CAS<TEM>
kérdés,kérdéskor,4,NOUN|CAS<TEM>
nap,napkor,11,NOUN|CAS<TEM>
kiegészítése,kiegészítésekor,16,NOUN|POSS|CAS<TEM>
felvezetés,felvezetéskor,4,VERB[GERUND]|NOUN|CAS<TEM>
feltétele,feltételekor,2,NOUN|POSS|CAS<TEM>
recitálása,recitálásakor,1,VERB[GERUND]|NOUN|POSS|CAS<TEM>
határozása,határozásakor,4,VERB[GERUND]|NOUN|POSS|CAS<TEM>
megvallása,megvallásakor,2,VERB[GERUND]|NOUN|POSS|CAS<TEM>
inami,inamikor,2,NOUN[MET_ATTRIB]|ADJ|CAS<TEM>
törvénykezés,törvénykezéskor,2,NOUN|CAS<TEM>
elléptetés,elléptetéskor,1,VERB[GERUND]|NOUN|CAS<TEM>
aprítása,aprításakor,2,VERB[GERUND]|NOUN|POSS|CAS<TEM>
megdörzsölése,megdörzsölésekor,2,VERB[GERUND]|NOUN|POSS|CAS<TEM>
megállapodás,megállapodáskor,8,NOUN|CAS<TEM>
tok,tokkor,1,NOUN|CAS<TEM>
restaurálása,restaurálásakor,20,NOUN|POSS|CAS<TEM>
férjhezmenése,férjhezmenésekor,1,NOUN|POSS|CAS<TEM>
gyapjúnyírás,gyapjúnyíráskor,1,NOUN|CAS<TEM>
injektálása,injektálásakor,1,VERB[GERUND]|NOUN|POSS|CAS<TEM>
benyomulása,benyomulásakor,6,VERB[GERUND]|NOUN|POSS|CAS<TEM>
jutás,jutáskor,10,VERB[GERUND]|NOUN|CAS<TEM>
kiszabadulásunk,kiszabadulásunkkor,6,VERB[GERUND]|NOUN|POSS<1><PLUR>|CAS<TEM>
esküvő,esküvőkor,8,NOUN|CAS<TEM>
iái,iáikor,6,NOUN[MET_ATTRIB]|ADJ|CAS<TEM>
vágás,vágáskor,18,NOUN|CAS<TEM>
elcsattanása,elcsattanásakor,2,VERB[GERUND]|NOUN|POSS|CAS<TEM>
lefektetése,lefektetésekor,8,NOUN|POSS|CAS<TEM>
lebukása,lebukásakor,9,NOUN|POSS|CAS<TEM>
zárása,zárásakor,18,NOUN|POSS|CAS<TEM>
felrobbantása,felrobbantásakor,12,NOUN|POSS|CAS<TEM>
leánykérés,leánykéréskor,3,NOUN|CAS<TEM>
beállása,beállásakor,8,VERB[GERUND]|NOUN|POSS|CAS<TEM>
robbantása,robbantásakor,2,NOUN|POSS|CAS<TEM>
detektálás,detektáláskor,1,VERB[GERUND]|NOUN|CAS<TEM>
átírása,átírásakor,24,NOUN|POSS|CAS<TEM>
pihenés,pihenéskor,18,NOUN|CAS<TEM>
melegedése,melegedésekor,1,VERB[GERUND]|NOUN|POSS|CAS<TEM>
fialás,fialáskor,2,NOUN|CAS<TEM>
cami,camikor,2,NOUN[MET_ATTRIB]|ADJ|CAS<TEM>
zengése,zengésekor,2,NOUN|POSS|CAS<TEM>
kódolása,kódolásakor,4,VERB[GERUND]|NOUN|POSS|CAS<TEM>
úsztatás,úsztatáskor,1,VERB[GERUND]|NOUN|CAS<TEM>
früstök,früstökkor,1,NOUN|CAS<TEM>
kiegészülése,kiegészülésekor,3,VERB[GERUND]|NOUN|POSS|CAS<TEM>
visszatemetés,visszatemetéskor,1,VERB[GERUND]|NOUN|CAS<TEM>
eza,ezekor,2,DET|POSS|CAS<TEM>
ász,ászkor,3,NOUN|CAS<TEM>
hamisítás,hamisításkor,4,VERB[GERUND]|NOUN|CAS<TEM>
napnyugta,napnyugtakor,11,NOUN|CAS<TEM>
virágnyílás,virágnyíláskor,3,NOUN|CAS<TEM>
daliása,daliásakor,2,ADJ|POSS|CAS<TEM>
kaszálása,kaszálásakor,18,NOUN|POSS|CAS<TEM>
berakása,berakásakor,6,NOUN|POSS|CAS<TEM>
megálmodás,megálmodáskor,2,VERB[GERUND]|NOUN|CAS<TEM>
béhozása,béhozásakor,2,VERB[GERUND]|NOUN|POSS|CAS<TEM>
színlelése,színlelésekor,1,VERB[GERUND]|NOUN|POSS|CAS<TEM>
elmulasztása,elmulasztásakor,9,NOUN|POSS|CAS<TEM>
megvívása,megvívásakor,2,VERB[GERUND]|NOUN|POSS|CAS<TEM>
bóra,bórakor,1,NOUN|CAS<TEM>
megbízása,megbízásakor,20,NOUN|POSS|CAS<TEM>
vonatkoztatása,vonatkoztatásakor,2,VERB[GERUND]|NOUN|POSS|CAS<TEM>
megpecsételése,megpecsételésekor,3,VERB[GERUND]|NOUN|POSS|CAS<TEM>
alkalmazásuk,alkalmazásukkor,24,NOUN|POSS<PLUR>|CAS<TEM>
változásaik,változásaikkor,2,NOUN|PLUR|POSS<PLUR>|CAS<TEM>
betelepülése,betelepülésekor,12,NOUN|POSS|CAS<TEM>
ei,eikor,1,NOUN[MET_ATTRIB]|ADJ|CAS<TEM>
nyelvész,nyelvészkor,2,NOUN|CAS<TEM>
ragasz,ragaszkor,1,NOUN|CAS<TEM>
bezárulása,bezárulásakor,2,VERB[GERUND]|NOUN|POSS|CAS<TEM>
felnagyítás,felnagyításkor,6,VERB[GERUND]|NOUN|CAS<TEM>
felkenetése,felkenetésekor,3,VERB[GERUND]|NOUN|POSS|CAS<TEM>
