szósz,szószként,3,NOUN|CAS<FOR>
összeadandó,összeadandóként,3,NOUN|CAS<FOR>
pluralizmusa,pluralizmusaként,1,NOUN|POSS|CAS<FOR>
asztalosa,asztalosaként,2,NOUN|POSS|CAS<FOR>
jóindulatúak,jóindulatúakként,2,ADJ|PLUR|CAS<FOR>
berek,berekként,1,NOUN|CAS<FOR>
publikus,publikusként,1,ADJ|CAS<FOR>
állapothatározója,állapothatározójaként,2,NOUN|POSS|CAS<FOR>
morféma,morfémaként,9,NOUN|CAS<FOR>
kocsii,kocsijaiként,3,NOUN|PLUR|POSS|CAS<FOR>
középbirtokos,középbirtokosként,6,NOUN|CAS<FOR>
mécsek,mécsekként,2,NOUN|PLUR|CAS<FOR>
bonyolító,bonyolítóként,2,NOUN|CAS<FOR>
résztvevők,résztvevőkként,4,NOUN|PLUR|CAS<FOR>
megtoldás,megtoldásként,2,VERB[GERUND]|NOUN|CAS<FOR>
információ,információként,12,NOUN|CAS<FOR>
megismerő,megismerőként,2,VERB[IMPERF_PART]|ADJ|CAS<FOR>
kastélye,kastélyaként,2,NOUN|POSS|CAS<FOR>
naptár,naptárként,5,NOUN|CAS<FOR>
prókátor,prókátorként,4,NOUN|CAS<FOR>
bölcselő,bölcselőként,6,NOUN|CAS<FOR>
messzeséges,messzeségesként,2,NOUN[ATTRIB]|ADJ|CAS<FOR>
emberpár,emberpárként,1,NOUN|CAS<FOR>
alsóruha,alsóruhaként,1,NOUN|CAS<FOR>
vágómarha,vágómarhaként,4,NOUN|CAS<FOR>
barbárok,barbárokként,10,ADJ|PLUR|CAS<FOR>
érdekképviselete,érdekképviseleteként,4,NOUN|POSS|CAS<FOR>
kötelességünk,kötelességünkként,3,NOUN|POSS<1><PLUR>|CAS<FOR>
templom,templomként,10,NOUN|CAS<FOR>
méltósága,méltóságaként,8,NOUN|POSS|CAS<FOR>
hivatkozása,hivatkozásaként,4,NOUN|POSS|CAS<FOR>
szerencsétlenség,szerencsétlenségként,12,NOUN|CAS<FOR>
igazolója,igazolójaként,6,ADJ|POSS|CAS<FOR>
népszerűsítő,népszerűsítőként,3,VERB[IMPERF_PART]|ADJ|CAS<FOR>
ismétlődés,ismétlődésként,3,NOUN|CAS<FOR>
tornác,tornácként,1,NOUN|CAS<FOR>
kedveltje,kedveltjeként,16,NOUN|POSS|CAS<FOR>
tapasztalatlan,tapasztalatlanként,2,ADJ|CAS<FOR>
kovácsmester,kovácsmesterként,2,NOUN|CAS<FOR>
tami,tamiként,2,NOUN[MET_ATTRIB]|ADJ|CAS<FOR>
évszázada,évszázadaként,7,NOUN|POSS|CAS<FOR>
színjátszás,színjátszásként,1,NOUN|CAS<FOR>
diapozitív,diapozitívként,2,NOUN|CAS<FOR>
nagymestere,nagymestereként,6,NOUN|POSS|CAS<FOR>
hitszónok,hitszónokként,10,NOUN|CAS<FOR>
alapok,alapokként,1,NOUN|PLUR|CAS<FOR>
dézsma,dézsmaként,2,NOUN|CAS<FOR>
erdőtűz,erdőtűzként,3,NOUN|CAS<FOR>
fókusza,fókuszaként,2,NOUN|POSS|CAS<FOR>
csodaszarvas,csodaszarvasként,1,NOUN|CAS<FOR>
osztályellenség,osztályellenségként,7,NOUN|CAS<FOR>
hadosztályparancsnoka,hadosztályparancsnokaként,1,NOUN|POSS|CAS<FOR>
őrszemei,őrszemeiként,1,NOUN|PLUR|POSS|CAS<FOR>
szájhős,szájhősként,1,NOUN|CAS<FOR>
csomópont,csomópontként,9,NOUN|CAS<FOR>
főkérdések,főkérdésekként,2,NOUN|PLUR|CAS<FOR>
véges,végesként,4,ADJ|CAS<FOR>
verziója,verziójaként,2,NOUN|POSS|CAS<FOR>
vadászkürt,vadászkürtként,2,NOUN|CAS<FOR>
könyörgés,könyörgésként,6,NOUN|CAS<FOR>
géniusz,géniuszként,4,NOUN|CAS<FOR>
párhuzama,párhuzamaként,9,NOUN|POSS|CAS<FOR>
lamella,lamellaként,1,NOUN|CAS<FOR>
nyomda,nyomdaként,4,NOUN|CAS<FOR>
vezetékló,vezetéklóként,1,NOUN|CAS<FOR>
közvetítői,közvetítőiként,8,NOUN[MET_ATTRIB]|ADJ|CAS<FOR>
frontja,frontjaként,1,NOUN|POSS|CAS<FOR>
szigetország,szigetországként,2,NOUN|CAS<FOR>
farkas,farkasként,22,NOUN|CAS<FOR>
hasonmás,hasonmásként,3,NOUN|CAS<FOR>
variánsok,variánsokként,1,NOUN|PLUR|CAS<FOR>
önvédelem,önvédelemként,5,NOUN|CAS<FOR>
népség,népségként,1,NOUN|CAS<FOR>
összejátszás,összejátszásként,3,NOUN|CAS<FOR>
tagolása,tagolásaként,3,NOUN|POSS|CAS<FOR>
elkeseredése,elkeseredéseként,3,NOUN|POSS|CAS<FOR>
asztronómus,asztronómusként,2,NOUN|CAS<FOR>
muszlim,muszlimként,4,ADJ|CAS<FOR>
makedón,makedónként,1,ADJ|CAS<FOR>
híranyag,híranyagként,1,NOUN|CAS<FOR>
utasellátó,utasellátóként,2,ADJ|CAS<FOR>
önjelölt,önjelöltként,5,NOUN|CAS<FOR>
leszármazotta,leszármazottaként,2,NOUN|POSS|CAS<FOR>
heringek,heringekként,1,NOUN|PLUR|CAS<FOR>
felekezeti,felekezetiként,4,ADJ|CAS<FOR>
fájuk,fájukként,1,NOUN|POSS<PLUR>|CAS<FOR>
likőr,likőrként,2,NOUN|CAS<FOR>
gizgaz,gizgazként,1,NOUN|CAS<FOR>
cseresznye,cseresznyeként,1,NOUN|CAS<FOR>
ellentétele,ellentételeként,7,NOUN|POSS|CAS<FOR>
vádak,vádakként,1,NOUN|PLUR|CAS<FOR>
mátka,mátkaként,1,NOUN|CAS<FOR>
tömkelege,tömkelegeként,1,NOUN|POSS|CAS<FOR>
pénztőke,pénztőkeként,1,NOUN|CAS<FOR>
sajtóvétség,sajtóvétségként,1,NOUN|CAS<FOR>
elárulása,elárulásaként,12,NOUN|POSS|CAS<FOR>
ábrázolása,ábrázolásaként,7,VERB[GERUND]|NOUN|POSS|CAS<FOR>
éneklői,éneklőiként,8,NOUN[MET_ATTRIB]|ADJ|CAS<FOR>
vámpír,vámpírként,9,NOUN|CAS<FOR>
honvédok,honvédekként,1,NOUN|PLUR|CAS<FOR>
reszelő,reszelőként,2,NOUN|CAS<FOR>
tartalomjegyzéke,tartalomjegyzékeként,1,NOUN|POSS|CAS<FOR>
sírfelirat,sírfeliratként,1,NOUN|CAS<FOR>
közbeszéd,közbeszédként,1,NOUN|CAS<FOR>
szegényház,szegényházként,2,NOUN|CAS<FOR>
aréna,arénaként,1,NOUN|CAS<FOR>
vetett,vetettként,2,ADJ|CAS<FOR>
pisztolylövés,pisztolylövésként,1,NOUN|CAS<FOR>
megérkezés,megérkezésként,3,NOUN|CAS<FOR>
laboráns,laboránsként,6,NOUN|CAS<FOR>
kortársuk,kortársukként,1,NOUN|POSS<PLUR>|CAS<FOR>
diktatúrája,diktatúrájaként,2,NOUN|POSS|CAS<FOR>
partikula,partikulaként,4,NOUN|CAS<FOR>
közalkalmazottak,közalkalmazottakként,2,NOUN|PLUR|CAS<FOR>
tevékenységei,tevékenységeiként,2,NOUN|PLUR|POSS|CAS<FOR>
lázcsillapító,lázcsillapítóként,8,NOUN|CAS<FOR>
adott,adottként,10,ADJ|CAS<FOR>
cselekmények,cselekményekként,1,NOUN|PLUR|CAS<FOR>
alkalmatlanság,alkalmatlanságként,3,NOUN|CAS<FOR>
publicistája,publicistájaként,2,NOUN|POSS|CAS<FOR>
értékű,értékűként,8,ADJ|CAS<FOR>
keserűség,keserűségként,2,NOUN|CAS<FOR>
variánsai,variánsaiként,1,NOUN|PLUR|POSS|CAS<FOR>
delem,delemként,1,NOUN|POSS<1>|CAS<FOR>
spektroszkópia,spektroszkópiaként,1,NOUN|CAS<FOR>
énekeskönyv,énekeskönyvként,2,NOUN|CAS<FOR>
véderdő,véderdőként,3,NOUN|CAS<FOR>
kurátor,kurátorként,8,NOUN|CAS<FOR>
inkognitó,inkognitóként,3,NOUN|CAS<FOR>
ötvözőelem,ötvözőelemként,1,NOUN|CAS<FOR>
shawi,shawiként,1,NOUN[MET_ATTRIB]|ADJ|CAS<FOR>
fülemile,fülemileként,1,NOUN|CAS<FOR>
keveréke,keverékeként,10,NOUN|POSS|CAS<FOR>
elrendelés,elrendelésként,12,NOUN|CAS<FOR>
alkalmas,alkalmasként,12,NOUN|CAS<FOR>
reménytelen,reménytelenként,6,NOUN|CAS<FOR>
bak,bakként,1,NOUN|CAS<FOR>
fáziskülönbség,fáziskülönbségként,3,NOUN|CAS<FOR>
kiállítás,kiállításként,12,NOUN|CAS<FOR>
testőrje,testőreként,4,NOUN|POSS|CAS<FOR>
váltása,váltásaként,4,NOUN|POSS|CAS<FOR>
szélvész,szélvészként,16,NOUN|CAS<FOR>
büntetésed,büntetésedként,2,NOUN|POSS<2>|CAS<FOR>
időpontja,időpontjaként,9,NOUN|POSS|CAS<FOR>
képtelenség,képtelenségként,3,NOUN|CAS<FOR>
eredőjük,eredőjükként,2,NOUN|POSS<PLUR>|CAS<FOR>
szőrzet,szőrzetként,1,NOUN|CAS<FOR>
kórtünetei,kórtüneteiként,1,NOUN|PLUR|POSS|CAS<FOR>
ereje,erejeként,8,NOUN|POSS|CAS<FOR>
építőkövek,építőkövekként,2,NOUN|PLUR|CAS<FOR>
varró,varróként,2,NOUN|CAS<FOR>
prédikátor,prédikátorként,8,NOUN|CAS<FOR>
tendenciája,tendenciájaként,6,NOUN|POSS|CAS<FOR>
vérengzés,vérengzésként,2,NOUN|CAS<FOR>
berni,berniként,2,NOUN[MET_ATTRIB]|ADJ|CAS<FOR>
textusai,textusaiként,1,NOUN|PLUR|POSS|CAS<FOR>
birtokom,birtokomként,1,NOUN|POSS<1>|CAS<FOR>
nyár,nyárként,5,NOUN|CAS<FOR>
borbélymester,borbélymesterként,1,NOUN|CAS<FOR>
emberek,emberekként,12,NOUN|PLUR|CAS<FOR>
szkript,szkriptként,1,NOUN|CAS<FOR>
kógli,kógliként,1,NOUN[MET_ATTRIB]|ADJ|CAS<FOR>
földönfutó,földönfutóként,16,ADJ|CAS<FOR>
pénzbüntetés,pénzbüntetésként,1,NOUN|CAS<FOR>
romlások,romlásokként,4,NOUN|PLUR|CAS<FOR>
pártfunkcionárius,pártfunkcionáriusként,5,NOUN|CAS<FOR>
zerge,zergeként,6,NOUN|CAS<FOR>
rendjele,rendjeleként,1,NOUN|POSS|CAS<FOR>
idegsebészek,idegsebészekként,1,NOUN|PLUR|CAS<FOR>
fogyatékossága,fogyatékosságaként,4,NOUN|POSS|CAS<FOR>
közvetlenség,közvetlenségként,2,NOUN|CAS<FOR>
kiadás,kiadásként,36,NOUN|CAS<FOR>
munkaviszony,munkaviszonyként,2,NOUN|CAS<FOR>
alapító,alapítóként,33,NOUN|CAS<FOR>
állás,állásként,10,NOUN|CAS<FOR>
bennfentese,bennfenteseként,2,ADJ|POSS|CAS<FOR>
hadgyakorlat,hadgyakorlatként,1,NOUN|CAS<FOR>
passzió,passzióként,3,NOUN|CAS<FOR>
származékszó,származékszóként,3,NOUN|CAS<FOR>
elvetése,elvetéseként,3,NOUN|POSS|CAS<FOR>
ébresztői,ébresztőiként,3,NOUN[MET_ATTRIB]|ADJ|CAS<FOR>
fényképész,fényképészként,6,NOUN|CAS<FOR>
csermely,csermelyként,9,NOUN|CAS<FOR>
magántulajdonosai,magántulajdonosaiként,2,NOUN|PLUR|POSS|CAS<FOR>
álomképek,álomképekként,2,NOUN|PLUR|CAS<FOR>
széljegyzet,széljegyzetként,8,NOUN|CAS<FOR>
ágynemű,ágyneműként,2,NOUN|CAS<FOR>
sírása,sírásaként,2,NOUN|POSS|CAS<FOR>
iszalag,iszalagként,1,NOUN|CAS<FOR>
páciens,páciensként,4,NOUN|CAS<FOR>
bőregér,bőregérként,2,NOUN|CAS<FOR>
sajátod,sajátodként,6,NOUN|POSS<2>|CAS<FOR>
óbester,óbesterként,1,NOUN|CAS<FOR>
játékmester,játékmesterként,3,NOUN|CAS<FOR>
föltételezés,föltételezésként,6,VERB[GERUND]|NOUN|CAS<FOR>
leprás,leprásként,18,NOUN|CAS<FOR>
tengeralattjáró,tengeralattjáróként,2,NOUN|CAS<FOR>
elvbarátok,elvbarátokként,1,NOUN|PLUR|CAS<FOR>
párka,párkaként,3,NOUN|CAS<FOR>
szegénység,szegénységként,4,NOUN|CAS<FOR>
működőképes,működőképesként,1,ADJ|CAS<FOR>
hajcsár,hajcsárként,3,NOUN|CAS<FOR>
bűvész,bűvészként,3,NOUN|CAS<FOR>
terjeszkedése,terjeszkedéseként,2,NOUN|POSS|CAS<FOR>
túlreagálás,túlreagálásként,1,VERB[GERUND]|NOUN|CAS<FOR>
műpéldány,műpéldányként,1,NOUN|CAS<FOR>
helybéli,helybéliként,8,NOUN[LOC_INE]|ADJ|CAS<FOR>
selyemszalag,selyemszalagként,3,NOUN|CAS<FOR>
tanúság,tanúságként,16,NOUN|CAS<FOR>
járulékosság,járulékosságként,1,ADJ[ABSTRACT]|NOUN|CAS<FOR>
újonc,újoncként,8,NOUN|CAS<FOR>
áttekintés,áttekintésként,2,VERB[GERUND]|NOUN|CAS<FOR>
kinyomatai,kinyomataiként,1,NOUN|PLUR|POSS|CAS<FOR>
személyes,személyesként,6,ADJ|CAS<FOR>
tranzit,tranzitként,6,NOUN|CAS<FOR>
eredő,eredőként,10,NOUN|CAS<FOR>
császárné,császárnéként,2,NOUN|CAS<FOR>
hajókötél,hajókötélként,2,NOUN|CAS<FOR>
fejedelmek,fejedelmekként,1,NOUN|PLUR|CAS<FOR>
