zárol,zárolhat,2,VERB|MODAL
kerget,kergethet,7,VERB|MODAL
belesül,belesülhet,5,VERB|MODAL
oldalog,oldaloghat,1,VERB|MODAL
iktatódik,iktatódhat,1,VERB[MEDIAL]|VERB|MODAL
meglát,megláthat,22,VERB|MODAL
henceg,henceghet,8,VERB|MODAL
kimerészkedik,kimerészkedhet,3,VERB|MODAL
próbálkozik,próbálkozhatik,3,VERB|MODAL
ivogat,ivogathat,1,VERB|MODAL
tartósít,tartósíthat,5,VERB|MODAL
benyom,benyomhat,2,VERB|MODAL
kiszökik,kiszökhetik,4,VERB|MODAL
megtelepedik,megtelepedhetik,2,VERB|MODAL
ritkít,ritkíthat,1,VERB|MODAL
összehúzódik,összehúzódhat,12,VERB|MODAL
bezárkózik,bezárkózhatik,2,VERB|MODAL
közösít,közösíthet,2,VERB|MODAL
robbant,robbanthat,8,VERB|MODAL
megérkezik,megérkezhetik,16,VERB|MODAL
csitít,csitíthat,2,VERB|MODAL
rajtaér,rajtaérhet,3,VERB|MODAL
gyökerezik,gyökerezhet,16,VERB|MODAL
kiemelkedik,kiemelkedhetik,14,VERB|MODAL
gyullad,gyulladhat,4,VERB|MODAL
fölcserélődik,fölcserélődhet,3,VERB[MEDIAL]|VERB|MODAL
megdől,megdőlhet,8,VERB|MODAL
betemet,betemethet,6,VERB|MODAL
belesző,beleszőhet,2,VERB|MODAL
feloszt,feloszthat,6,VERB|MODAL
átballag,átballaghat,1,VERB|MODAL
ujjong,ujjonghat,8,VERB|MODAL
elterel,elterelhet,12,VERB|MODAL
jóllakik,jóllakhatik,14,VERB|MODAL
belekapcsolódik,belekapcsolódhat,8,VERB|MODAL
beröpít,beröpíthet,1,VERB|MODAL
pilinckézik,pilinckézhet,2,VERB|MODAL
imád,imádhat,5,VERB|MODAL
meggyőz,meggyőzhet,20,VERB|MODAL
kalkulál,kalkulálhat,5,VERB|MODAL
orrol,orrolhat,8,VERB|MODAL
elszökik,elszökhetik,2,VERB|MODAL
gúnyolódik,gúnyolódhat,15,VERB|MODAL
